make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
Fiat Panda,44.0,16.0,965.0,145000.0,Manual,5.0,4WD,6.6,155.0,5000.0
Fiat 500,51.0,12.0,975.0,155000.0,Manual,5.0,Front,4.8,113.0,6900.0
Fiat 500,51.0,6.0,940.0,29900.0,Manual,5.0,Front,4.9,115.0,16900.0
Fiat Panda,51.0,3.0,1055.0,21282.0,Manual,5.0,Front,4.6,129.0,14633.0
Fiat 500,51.0,3.0,865.0,34776.0,Manual,5.0,Front,4.9,93.0,12800.0
Fiat 500,51.0,3.0,865.0,34941.0,Manual,5.0,Front,5.2,93.0,15900.0
Fiat Panda,59.0,6.0,955.0,31953.0,Automatic,5.0,Front,3.8,88.0,11495.0
Fiat Tipo,71.0,3.0,1195.0,20656.0,Manual,6.0,Front,6.5,129.0,14299.0
Fiat 500,60.0,6.0,905.0,38488.0,Manual,5.0,Front,3.8,88.0,9950.0
Fiat Panda,51.0,1.0,1055.0,13400.0,Manual,6.0,Front,3.9,118.0,12690.0
Fiat Panda,51.0,3.0,1055.0,21282.0,Manual,5.0,Front,4.6,129.0,14633.0
Fiat Panda,44.0,12.0,860.0,56212.0,Manual,5.0,Front,5.0,116.0,5900.0
Fiat Panda,59.0,5.0,1080.0,87710.0,Manual,5.0,Front,3.1,85.0,9490.0
Fiat 500,52.0,1.0,1055.0,26979.0,Manual,6.0,Front,6.2,93.0,13380.0
Fiat 500,52.0,0.0,980.0,1.0,Manual,6.0,Front,3.9,88.0,16900.0
Fiat Panda,44.0,8.0,930.0,80119.0,Manual,5.0,Front,3.8,88.0,5899.0
Fiat 500,51.0,1.0,1055.0,29949.0,Manual,6.0,Front,3.0,119.0,16400.0
Fiat 500,51.0,10.0,865.0,91925.0,Manual,5.0,Front,5.1,93.0,6500.0
Fiat 500,51.0,5.0,865.0,45509.0,Manual,5.0,Front,4.9,115.0,12890.0
Fiat 500,51.0,1.0,1055.0,11000.0,Manual,6.0,Front,3.9,88.0,17970.0
Fiat 500,51.0,5.0,1055.0,23000.0,Manual,5.0,Front,4.15,93.0,12500.0
Fiat 500,51.0,2.0,1055.0,27656.0,Manual,6.0,Front,3.9,88.0,14500.0
Fiat 500,51.0,2.0,1055.0,6800.0,Manual,6.0,Front,3.9,88.0,14900.0
Fiat 500,51.0,2.0,1075.0,14774.0,Manual,6.0,Front,4.1,119.0,15775.0
Fiat 500,51.0,1.0,1055.0,19222.0,Manual,5.0,Front,4.15,108.0,16499.0
Fiat Panda,62.0,4.0,1080.0,47200.0,Manual,5.0,Front,3.1,85.0,9300.0
Fiat 500,51.0,1.0,1055.0,15275.0,Manual,5.0,Front,4.15,108.0,16499.0
Fiat 500,87.0,1.0,880.0,10.0,Automatic,1.0,Front,2.359,0.0,29300.0
Fiat 500,51.0,0.0,980.0,4500.0,Manual,5.0,Front,5.3,115.0,16400.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,3.0,905.0,29998.0,Manual,5.0,Front,5.1,99.0,12750.0
Fiat 500C,51.0,3.0,1015.0,22738.0,Automatic,5.0,Front,4.8,111.0,19990.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,5.0,905.0,46894.0,Manual,5.0,Front,5.1,99.0,11299.0
Fiat 500C,87.0,1.0,1405.0,6824.0,Automatic,1.0,Front,4.9,99.0,34990.0
Fiat 500C,51.0,3.0,905.0,29998.0,Manual,5.0,Front,5.1,99.0,12750.0
Fiat 500C,77.0,7.0,905.0,90000.0,Manual,5.0,Front,4.2,99.0,8990.0
Fiat 500X,110.0,0.0,1395.0,20.0,Automatic,6.0,Front,5.9,150.0,31500.0
Fiat 500C,51.0,7.0,905.0,39000.0,Manual,5.0,Front,5.1,99.0,10900.0
Fiat 500C,51.0,3.0,980.0,11041.0,Manual,5.0,Front,5.0,116.0,13900.0
Fiat 500C,51.0,6.0,905.0,67000.0,Automatic,5.0,Front,4.8,111.0,12490.0
Fiat 500C,87.0,0.0,1431.0,10.0,Automatic,5.0,Front,4.9,99.0,36645.0
Fiat 500C,87.0,0.0,1405.0,10.0,Automatic,1.0,Front,4.9,99.0,36995.0
Fiat 500C,51.0,1.0,905.0,7676.0,Manual,5.0,Front,3.9,88.0,18490.0
Fiat 500C,51.0,3.0,905.0,29998.0,Manual,5.0,Front,5.1,99.0,12750.0
Fiat 500C,51.0,2.0,995.0,22028.0,Automatic,5.0,Front,4.9,136.0,18800.0
Fiat 500C,51.0,3.0,980.0,44350.0,Manual,5.0,Front,4.8,108.0,14450.0
Fiat 500C,51.0,10.0,865.0,91865.0,Manual,5.0,Front,5.1,113.0,6950.0
Fiat 500C,87.0,0.0,1365.0,10.0,Automatic,1.0,Front,4.9,99.0,35195.0
Fiat 500C,87.0,0.0,1405.0,10.0,Automatic,1.0,Front,4.9,99.0,39900.0
Fiat 500C,87.0,0.0,1405.0,10.0,Automatic,1.0,Front,4.9,99.0,36995.0
Fiat 500,63.0,5.0,1045.0,65125.0,Manual,5.0,Front,3.8,90.0,12690.0
Fiat 500C,51.0,0.0,1055.0,150.0,Manual,6.0,Front,4.9,99.0,20341.0
Fiat 500C,51.0,0.0,1055.0,10.0,Manual,6.0,Front,4.7,108.0,20389.0
Fiat 500C,51.0,0.0,1078.0,15.0,Manual,5.0,Front,4.8,108.0,17890.0
Fiat 500C,51.0,0.0,1055.0,10.0,Manual,6.0,Front,4.7,108.0,20589.0
Fiat 500,63.0,10.0,980.0,127000.0,Manual,5.0,Front,4.1,97.0,6499.0
Fiat 500C,51.0,2.0,1055.0,9219.0,Manual,5.0,Front,5.5,126.0,14880.0
Fiat 500C,51.0,2.0,1122.0,14636.0,Automatic,5.0,Front,5.4,125.0,16880.0
Fiat 500C,51.0,4.0,905.0,66000.0,Automatic,5.0,Front,4.8,111.0,13990.0
Fiat 500,51.0,3.0,980.0,47440.0,Manual,5.0,Front,5.3,124.0,14390.0
Fiat 500C,77.0,8.0,905.0,49980.0,Manual,5.0,Front,4.2,0.0,13900.0
Fiat 500C,51.0,0.0,1090.0,15.0,Manual,5.0,Front,4.8,109.0,17590.0
Fiat 500C,51.0,2.0,1000.0,25336.0,Manual,6.0,Front,3.9,88.0,17990.0
Fiat 500C,77.0,5.0,905.0,52465.0,Manual,5.0,Front,4.2,100.0,14874.0
Fiat 500,51.0,1.0,980.0,11050.0,Manual,5.0,Front,4.1,93.0,16990.0
Fiat 500,51.0,3.0,980.0,16572.0,Manual,5.0,Front,5.3,124.0,14890.0
Fiat 500C,51.0,0.0,905.0,10.0,Manual,6.0,Front,3.9,88.0,19689.0
Fiat 500C,63.0,5.0,1045.0,63690.0,Manual,5.0,Front,3.8,90.0,12940.0
Fiat 500C,51.0,0.0,1078.0,15.0,Manual,5.0,Front,4.8,108.0,17890.0
Fiat 500C,51.0,0.0,940.0,7545.0,Manual,6.0,Front,3.9,88.0,18989.0
Fiat 500C,52.0,0.0,1055.0,450.0,Manual,6.0,Front,4.1,93.0,19490.0
Fiat 500C,52.0,1.0,1055.0,6980.0,Manual,6.0,Front,4.1,93.0,16570.0
Fiat 500C,63.0,3.0,1000.0,21622.0,Manual,5.0,Front,5.0,119.0,14480.0
Fiat 500C,63.0,3.0,905.0,10000.0,Manual,5.0,Front,4.8,110.0,15490.0
Fiat 500C,63.0,3.0,1075.0,14454.0,Manual,5.0,Front,4.8,110.0,15449.0
Fiat 500C,51.0,3.0,1055.0,6928.0,Manual,5.0,Front,5.5,126.0,15490.0
Fiat 500C,52.0,0.0,1055.0,99.0,Manual,6.0,Front,4.7,106.0,20990.0
Fiat 500C,51.0,2.0,1055.0,17136.0,Manual,5.0,Front,5.5,126.0,15890.0
Fiat 500C,63.0,3.0,1005.0,41980.0,Manual,5.0,Front,4.0,95.0,14400.0
Fiat 500C,51.0,3.0,980.0,29531.0,Manual,5.0,Front,5.3,124.0,14390.0
Fiat 500C,63.0,4.0,1045.0,40085.0,Manual,5.0,Front,3.8,90.0,14360.0
Fiat 500,51.0,4.0,980.0,18722.0,Manual,5.0,Front,5.0,116.0,13290.0
Fiat 500,51.0,1.0,1055.0,7166.0,Manual,6.0,Front,4.9,115.0,16240.0
Fiat 500C,51.0,3.0,905.0,19628.0,Manual,5.0,Front,5.4,0.0,13990.0
Fiat 500,51.0,2.0,1055.0,16358.0,Manual,5.0,Front,5.5,126.0,14890.0
Fiat 500C,51.0,0.0,1092.0,15.0,Manual,5.0,Front,4.8,109.0,18190.0
Fiat 500C,51.0,4.0,980.0,29050.0,Manual,5.0,Front,5.0,116.0,14390.0
Fiat 500C,52.0,0.0,1055.0,99.0,Manual,6.0,Front,4.7,106.0,20990.0
Fiat 500C,52.0,0.0,1055.0,99.0,Manual,6.0,Front,4.7,108.0,21990.0
Fiat 500,51.0,5.0,980.0,49866.0,Manual,5.0,Front,4.9,0.0,12900.0
Fiat 500C,52.0,1.0,1055.0,99.0,Manual,6.0,Front,4.1,93.0,19990.0
Fiat 500C,52.0,0.0,1055.0,99.0,Manual,6.0,Front,4.8,109.0,19990.0
Fiat 500C,52.0,1.0,980.0,99.0,Manual,6.0,Front,4.1,93.0,18490.0
Fiat 500C,51.0,3.0,1000.0,30499.0,Manual,5.0,Front,5.0,114.0,14980.0
Fiat 500C,52.0,1.0,1055.0,99.0,Manual,6.0,Front,4.1,93.0,19990.0
Fiat 500,87.0,2.0,880.0,9000.0,Automatic,1.0,Front,2.359,0.0,28990.0
Fiat 500C,52.0,0.0,1055.0,99.0,Manual,6.0,Front,4.1,93.0,19990.0
Fiat 500C,52.0,1.0,980.0,99.0,Manual,6.0,Front,4.1,93.0,19490.0
Fiat 500C,51.0,0.0,905.0,5.0,Manual,6.0,Front,4.1,93.0,20890.0
Fiat 500C,52.0,1.0,1055.0,99.0,Manual,6.0,Front,4.1,93.0,19990.0
Fiat 500C,51.0,3.0,905.0,37700.0,Manual,5.0,Front,4.9,0.0,14900.0
Fiat 500C,51.0,6.0,980.0,39300.0,Manual,5.0,Front,4.9,0.0,11590.0
Fiat 500C,51.0,3.0,1000.0,5685.0,Manual,5.0,Front,5.0,114.0,14890.0
Fiat 500C,51.0,3.0,1000.0,13692.0,Manual,5.0,Front,5.0,114.0,14390.0
Fiat 500C,63.0,3.0,1000.0,36093.0,Manual,5.0,Front,5.1,117.0,15890.0
Fiat 500,51.0,3.0,980.0,14112.0,Manual,5.0,Front,5.3,124.0,14890.0
Fiat 500C,52.0,1.0,1055.0,11247.0,Manual,6.0,Front,4.1,93.0,16450.0
Fiat 500C,118.0,6.0,1050.0,86418.0,Manual,5.0,Front,6.0,139.0,15950.0
Fiat 500C,121.0,1.0,1065.0,6738.0,Manual,5.0,Front,7.0,159.0,35950.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,63.0,8.0,1045.0,81700.0,Manual,5.0,Front,4.2,92.0,9950.0
Fiat 500C,51.0,1.0,1055.0,15.0,Manual,6.0,Front,4.1,93.0,19989.0
Fiat 500C,51.0,4.0,1055.0,10421.0,Manual,6.0,Front,3.9,88.0,16990.0
Fiat 500C,51.0,1.0,1070.0,15.0,Automatic,5.0,Front,4.9,99.0,22999.0
Fiat 500C,51.0,1.0,1070.0,15.0,Automatic,5.0,Front,4.9,99.0,23799.0
Fiat 500C,51.0,10.0,865.0,71154.0,Manual,5.0,Front,4.7,110.0,7350.0
Fiat 500C,51.0,2.0,980.0,4000.0,Manual,5.0,Front,5.3,124.0,21700.0
Fiat 500C,51.0,3.0,905.0,33760.0,Manual,5.0,Front,5.0,99.0,13800.0
Fiat 500C,70.0,11.0,1020.0,160000.0,Manual,5.0,Front,3.7,92.0,7990.0
Fiat 500C,63.0,11.0,955.0,138841.0,Automatic,5.0,Front,3.9,90.0,6950.0
Fiat 500C,51.0,1.0,1055.0,5.0,Manual,6.0,Front,4.1,93.0,19299.0
Fiat 500C,70.0,7.0,905.0,132700.0,Manual,5.0,Front,3.6,95.0,12900.0
Fiat 500C,63.0,10.0,905.0,97940.0,Manual,5.0,Front,4.0,92.0,6290.0
Fiat 500C,51.0,1.0,1055.0,5.0,Manual,6.0,Front,4.1,93.0,19989.0
Fiat 500C,51.0,1.0,1070.0,5.0,Automatic,5.0,Front,4.9,99.0,21999.0
Fiat 500C,51.0,0.0,1055.0,10.0,Manual,6.0,Front,3.9,88.0,19490.0
Fiat 500C,77.0,6.0,1055.0,66190.0,Manual,5.0,Front,4.2,100.0,10950.0
Fiat 500C,55.0,12.0,1095.0,99000.0,Manual,5.0,Front,4.2,110.0,8400.0
Fiat 500C,63.0,8.0,1045.0,80700.0,Manual,5.0,Front,4.0,95.0,9990.0
Fiat 500,51.0,10.0,905.0,78600.0,Manual,5.0,Front,5.1,119.0,6800.0
Fiat 500C,51.0,4.0,980.0,77009.0,Manual,5.0,Front,5.0,116.0,10490.0
Fiat 500X,110.0,0.0,1395.0,10.0,Automatic,6.0,Front,5.9,135.0,32900.0
Fiat 500C,60.0,8.0,945.0,76338.0,Manual,5.0,Front,3.8,88.0,9990.0
Fiat 500C,63.0,9.0,955.0,148967.0,Automatic,5.0,Front,3.9,90.0,9295.0
Fiat 500C,52.0,0.0,980.0,1.0,Manual,6.0,Front,3.9,88.0,20400.0
Fiat 500C,87.0,0.0,1405.0,10.0,Automatic,1.0,Front,4.9,99.0,38400.0
Fiat 500C,77.0,5.0,1055.0,45371.0,Manual,6.0,Front,4.9,0.0,21999.0
Fiat 500X,110.0,0.0,1395.0,10.0,Automatic,6.0,Front,5.9,135.0,32690.0
Fiat 500C,52.0,0.0,980.0,1.0,Manual,6.0,Front,3.9,88.0,20350.0
Fiat 500C,63.0,8.0,945.0,101047.0,Manual,5.0,Front,4.0,92.0,8250.0
Fiat 500C,77.0,5.0,955.0,80240.0,Manual,6.0,Front,4.2,99.0,16795.0
Fiat 500C,63.0,4.0,1055.0,4758.0,Automatic,5.0,Front,4.9,0.0,19699.0
Fiat 500C,51.0,0.0,905.0,1.0,Manual,6.0,Front,4.9,0.0,21100.0
Fiat 500C,70.0,6.0,980.0,68468.0,Manual,5.0,Front,3.4,89.0,15700.0
Fiat 500C,63.0,4.0,1055.0,19248.0,Automatic,5.0,Front,4.9,0.0,19999.0
Fiat 500C,51.0,1.0,1055.0,15.0,Manual,6.0,Front,4.1,93.0,20799.0
Fiat 500,51.0,5.0,980.0,115000.0,Manual,5.0,Front,4.9,115.0,9400.0
Fiat 500C,63.0,8.0,945.0,58098.0,Manual,5.0,Front,4.0,92.0,8950.0
Fiat 500C,63.0,9.0,945.0,86887.0,Manual,5.0,Front,4.0,92.0,8900.0
Fiat 500C,51.0,0.0,905.0,10.0,Manual,6.0,Front,3.9,88.0,19450.0
Fiat 500C,51.0,0.0,980.0,4.0,Automatic,6.0,Front,4.8,108.0,20990.0
Fiat 500C,51.0,0.0,1055.0,1.0,Manual,6.0,Front,3.9,88.0,16990.0
Fiat 500C,87.0,0.0,1365.0,10.0,Automatic,1.0,Front,4.9,99.0,34995.0
Fiat 500C,51.0,2.0,1055.0,8700.0,Manual,6.0,Front,3.9,88.0,17600.0
Fiat 500C,63.0,9.0,955.0,92503.0,Automatic,5.0,Front,3.9,90.0,8950.0
Fiat 500C,51.0,8.0,980.0,79000.0,Manual,5.0,Front,5.1,119.0,9800.0
Fiat 500C,51.0,2.0,1075.0,15.0,Automatic,5.0,Front,5.5,126.0,25999.0
Fiat 500C,51.0,5.0,980.0,52000.0,Manual,5.0,Front,4.9,115.0,12900.0
Fiat 500C,51.0,4.0,905.0,29249.0,Manual,5.0,Front,4.5,105.0,16800.0
Fiat 500C,51.0,2.0,980.0,32000.0,Automatic,5.0,Front,5.3,124.0,20970.0
Fiat 500C,51.0,2.0,1070.0,21260.0,Manual,5.0,Front,5.1,131.0,16285.0
Fiat 500C,51.0,7.0,905.0,68000.0,Manual,5.0,Front,4.9,99.0,12900.0
Fiat 500C,51.0,4.0,980.0,32649.0,Manual,5.0,Front,4.9,115.0,12590.0
Fiat 500,52.0,0.0,980.0,10.0,Manual,6.0,Front,4.9,115.0,21990.0
Fiat 500C,70.0,4.0,1020.0,49000.0,Manual,5.0,Front,3.4,89.0,15900.0
Fiat 500C,51.0,6.0,980.0,52900.0,Automatic,5.0,Front,4.8,111.0,13500.0
Fiat 500,52.0,0.0,980.0,10.0,Manual,6.0,Front,4.9,115.0,21999.0
Fiat 500C,51.0,4.0,980.0,45400.0,Manual,5.0,Front,4.9,115.0,13400.0
Fiat 500C,51.0,0.0,905.0,10.0,Manual,6.0,Front,3.9,88.0,21700.0
Fiat 500C,44.0,5.0,905.0,38000.0,Manual,5.0,Front,4.9,99.0,17900.0
Fiat 500C,51.0,0.0,905.0,10.0,Manual,6.0,Front,3.9,88.0,21700.0
Fiat 500C,51.0,2.0,905.0,22489.0,Automatic,5.0,Front,5.8,139.0,17990.0
Fiat 500C,51.0,7.0,880.0,68000.0,Manual,5.0,Front,4.7,99.0,9950.0
Fiat 500C,51.0,9.0,880.0,86487.0,Manual,5.0,Front,4.8,110.0,7999.0
Fiat 500C,51.0,0.0,1055.0,1.0,Manual,6.0,Front,3.9,88.0,16990.0
Fiat 500C,51.0,4.0,940.0,14748.0,Manual,5.0,Front,4.9,115.0,15900.0
Fiat 500C,51.0,0.0,1055.0,10.0,Manual,6.0,Front,4.9,99.0,19450.0
Fiat 500C,51.0,3.0,905.0,24322.0,Automatic,5.0,Front,5.3,124.0,17400.0
Fiat 500C,51.0,1.0,905.0,27907.0,Manual,5.0,Front,4.9,114.0,15999.0
Fiat 500C,52.0,0.0,980.0,1.0,Manual,6.0,Front,3.9,88.0,20900.0
Fiat 500,51.0,11.0,865.0,54000.0,Manual,5.0,Front,5.1,115.0,8900.0
Fiat 500C,52.0,0.0,1001.0,10.0,Manual,5.0,Front,4.8,108.0,19990.0
Fiat 500,51.0,4.0,980.0,20803.0,Manual,5.0,Front,4.9,115.0,13890.0
Fiat 500,51.0,0.0,1055.0,1.0,Manual,5.0,Front,4.1,93.0,21990.0
Fiat 500C,60.0,4.0,945.0,33386.0,Manual,5.0,Front,3.8,88.0,14490.0
Fiat 500C,51.0,13.0,905.0,118300.0,Manual,5.0,Front,5.1,119.0,8800.0
Fiat 500,51.0,0.0,1055.0,1.0,Manual,5.0,Front,4.1,93.0,21990.0
Fiat 500C,51.0,6.0,980.0,45093.0,Manual,5.0,Front,4.9,115.0,13900.0
Fiat 500C,51.0,7.0,980.0,33756.0,Manual,5.0,Front,4.9,115.0,13400.0
Fiat 500C,51.0,4.0,980.0,30993.0,Manual,5.0,Front,5.1,116.0,14800.0
Fiat 500C,51.0,0.0,1055.0,10.0,Manual,6.0,Front,4.9,99.0,18900.0
Fiat 500C,51.0,0.0,905.0,10.0,Manual,6.0,Front,4.9,99.0,17480.0
Fiat 500C,62.0,11.0,980.0,116800.0,Manual,5.0,Front,4.0,92.0,8900.0
Fiat 500,51.0,4.0,865.0,36916.0,Manual,5.0,Front,5.1,116.0,11900.0
Fiat 500C,51.0,8.0,865.0,101000.0,Manual,5.0,Front,4.8,99.0,8900.0
Fiat 500C,51.0,0.0,905.0,3500.0,Automatic,6.0,Front,4.8,109.0,20990.0
Fiat 500C,51.0,2.0,905.0,14933.0,Manual,5.0,Front,4.8,108.0,16390.0
Fiat 500C,51.0,4.0,980.0,31850.0,Manual,5.0,Front,5.1,116.0,14500.0
Fiat 500,52.0,2.0,980.0,39706.0,Manual,6.0,Front,6.0,115.0,14980.0
Fiat 500,51.0,14.0,930.0,120000.0,Manual,6.0,Front,6.3,115.0,6800.0
Fiat 500C,51.0,1.0,1055.0,1.0,Manual,6.0,Front,3.9,88.0,19970.0
Fiat 500C,51.0,5.0,980.0,28400.0,Manual,5.0,Front,4.9,115.0,14500.0
Fiat 500C,63.0,9.0,945.0,76118.0,Manual,5.0,Front,4.0,92.0,9750.0
Fiat 500C,51.0,7.0,905.0,30699.0,Manual,5.0,Front,4.9,99.0,11250.0
Fiat 500C,63.0,9.0,1045.0,66155.0,Manual,5.0,Front,4.0,92.0,7980.0
Fiat 500,63.0,11.0,945.0,117535.0,Manual,5.0,Front,4.0,92.0,6490.0
Fiat 500C,51.0,1.0,980.0,18020.0,Manual,6.0,Front,3.9,88.0,17900.0
Fiat 500C,51.0,0.0,1055.0,1.0,Manual,6.0,Front,3.9,88.0,20500.0
Fiat 500C,51.0,3.0,980.0,10792.0,Manual,5.0,Front,5.1,116.0,13800.0
Fiat 500C,51.0,1.0,1255.0,19050.0,Manual,6.0,Front,3.8,88.0,16990.0
Fiat 500C,52.0,1.0,1055.0,28192.0,Manual,6.0,Front,3.9,88.0,13980.0
Fiat 500C,51.0,1.0,905.0,1.0,Manual,6.0,Front,4.9,99.0,16990.0
Fiat 500,117.0,5.0,980.0,58000.0,Automatic,1.0,Front,6.5,1.0,19900.0
Fiat 500C,51.0,4.0,905.0,54500.0,Manual,5.0,Front,5.3,124.0,13290.0
Fiat 500,51.0,2.0,980.0,22000.0,Manual,6.0,Front,3.9,120.0,15900.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,5.0,905.0,73460.0,Manual,5.0,Front,5.1,99.0,10754.0
Fiat 500,87.0,0.0,980.0,2000.0,Automatic,1.0,Front,2.359,0.0,30100.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500,51.0,3.0,980.0,22800.0,Manual,5.0,Front,4.9,115.0,10890.0
Fiat 500C,51.0,5.0,905.0,63490.0,Manual,5.0,Front,4.9,99.0,10990.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,6.0,905.0,32235.0,Manual,5.0,Front,4.9,99.0,11890.0
Fiat 500C,51.0,6.0,905.0,32235.0,Manual,5.0,Front,4.9,99.0,11890.0
Fiat 500C,51.0,5.0,905.0,73460.0,Manual,5.0,Front,5.1,99.0,10754.0
Fiat 500,51.0,0.0,980.0,10.0,Manual,5.0,Front,3.9,115.0,20590.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500,51.0,3.0,980.0,22800.0,Manual,5.0,Front,4.9,115.0,10890.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,3.0,905.0,65000.0,Manual,5.0,Front,5.0,99.0,11900.0
Fiat 500,51.0,0.0,980.0,5.0,Manual,5.0,Front,3.9,115.0,22390.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500,51.0,3.0,980.0,22800.0,Manual,5.0,Front,4.9,115.0,10890.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,3.0,905.0,12265.0,Manual,5.0,Front,5.0,99.0,11998.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,4.0,905.0,30700.0,Manual,5.0,Front,5.0,99.0,12990.0
Fiat 500,87.0,1.0,980.0,16466.0,Automatic,1.0,Front,2.359,0.0,33900.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,5.0,905.0,63490.0,Manual,5.0,Front,4.9,99.0,10990.0
Fiat 500C,51.0,12.0,905.0,129000.0,Manual,5.0,Front,5.1,99.0,7990.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,8.0,905.0,74000.0,Manual,5.0,Front,5.1,99.0,8490.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,8.0,905.0,49133.0,Manual,5.0,Front,5.1,99.0,12150.0
Fiat 500C,51.0,5.0,905.0,46894.0,Manual,5.0,Front,5.1,99.0,11299.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,5.0,905.0,62000.0,Manual,5.0,Front,5.1,99.0,11500.0
Fiat 500C,51.0,5.0,905.0,73460.0,Manual,5.0,Front,5.1,99.0,10754.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500,51.0,4.0,980.0,59913.0,Manual,5.0,Front,4.9,115.0,15500.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500C,52.0,0.0,905.0,15.0,Manual,6.0,Front,0.0,99.0,17990.0
Fiat 500C,51.0,4.0,905.0,33851.0,Manual,5.0,Front,4.9,99.0,12490.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,7.0,905.0,57191.0,Manual,5.0,Front,5.1,99.0,10271.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,4.0,905.0,70000.0,Manual,5.0,Front,5.0,99.0,10500.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,5.0,905.0,63490.0,Manual,5.0,Front,4.9,99.0,10990.0
Fiat 500C,51.0,4.0,905.0,38371.0,Manual,5.0,Front,5.1,99.0,12290.0
Fiat 500,87.0,0.0,880.0,6000.0,Automatic,1.0,Front,2.359,0.0,31600.0
Fiat 500C,51.0,7.0,905.0,82967.0,Automatic,5.0,Front,5.1,99.0,12617.0
Fiat 500C,51.0,5.0,905.0,73460.0,Manual,5.0,Front,5.1,99.0,10754.0
Fiat 500C,51.0,4.0,905.0,8420.0,Manual,5.0,Front,5.1,99.0,14364.0
Fiat 500C,51.0,5.0,905.0,22570.0,Manual,5.0,Front,4.9,99.0,14490.0
Fiat 500C,51.0,5.0,905.0,73460.0,Manual,5.0,Front,5.1,99.0,10754.0
Fiat 500C,51.0,5.0,905.0,22570.0,Manual,5.0,Front,4.9,99.0,14490.0
Fiat 500C,51.0,6.0,905.0,32235.0,Manual,5.0,Front,4.9,99.0,11890.0
